Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Survey,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
4,22,21603.64,11.35748,18,0,0,12.01983,164.9853,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0
0,74,51354.08,9.635516,19,1,0,6.021823,169.9378,4.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0
1,83,17993.91,13.45991,15,1,0,23.99384,172.4567,3.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
2,33,25776.46,9.79011,8,1,0,8.100668,182.4433,3.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0
0,87,18914.81,9.22053,14,3,1,18.47356,127.4783,4.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0
0,36,63735.08,8.63279,9,0,2,14.62117,120.0035,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
1,32,82308.64,11.48109,11,0,0,12.95415,137.4684,2.0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1
1,33,9120.65,9.850349,8,2,1,3.588245,124.9935,3.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
4,89,27485.23,6.257899,18,1,1,14.36866,184.967,4.0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0
3,86,73686.44,10.45045,10,1,0,6.30655,139.983,4.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0
2,88,58508.34,9.21677,12,0,0,18.94429,210.138,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0
1,50,45196.73,10.30116,17,0,0,3.474901,172.4579,4.0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0
0,47,50520.8,11.91801,15,2,1,3.341126,227.4754,3.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0
10,78,29765.16,9.662081,12,1,1,4.761845,132.466,4.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
1,59,18670.89,7.154983,12,1,0,20.22924,127.4601,3.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,49,38764.7,8.73353,9,1,1,6.487048,102.4746,3.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
3,79,52141.38,4.984535,11,1,2,20.32585,139.9979,3.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0
2,56,62480.22,9.818035,17,0,0,12.24637,152.4441,3.0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
8,27,12031.44,7.290001,16,3,0,14.63647,267.6647,4.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0
2,83,51380.67,12.22851,5,3,1,4.833414,172.4555,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0
3,82,29305.72,11.64795,7,0,0,5.705638,159.9875,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0
0,52,8716.91,10.37839,15,0,0,12.55315,182.447,3.0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
1,66,9423.78,7.319997,9,1,0,1.059865,130.0064,3.0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0
3,82,131511.8,9.457995,7,0,1,13.47613,172.4885,3.0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0
0,83,9396.05,12.55328,8,2,0,9.887746,139.9678,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
0,19,16764.77,15.71715,15,3,0,6.853152,149.9741,4.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
4,34,17263.54,4.945596,14,0,1,2.213342,265.147,3.0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0
2,76,61325.92,10.5802,12,1,0,5.954975,117.4392,3.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,50,21098.34,10.42441,10,2,0,8.316193,127.4887,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0
0,36,108914.2,12.10189,13,1,0,8.081086,242.6281,4.0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0
0,26,32202.44,14.08029,12,0,0,5.000016,202.6362,4.0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1
4,20,68517.92,10.35591,12,2,2,3.469341,200.1185,4.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
2,56,71588.69,12.47126,6,0,1,7.874579,210.127,4.0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
3,50,47120.5,12.24189,21,2,0,11.70115,124.9781,4.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
2,37,14745.74,13.15573,14,0,0,3.890319,149.9928,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
2,57,30535.24,10.15032,12,1,0,14.7867,124.9935,4.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
0,34,10092.3,8.528837,12,0,0,11.71559,119.9897,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
1,34,29321.34,11.6262,15,0,0,4.995373,265.1283,4.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1
0,34,21988.64,10.25116,17,0,0,11.56278,214.9525,4.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1
2,40,152131.7,8.383382,9,2,0,18.7404,162.4689,4.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0
2,52,27902.88,4.742341,15,0,0,8.479465,147.5031,4.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0
2,60,32355.4,11.57381,10,0,0,13.03957,150.0208,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
3,48,12804.98,9.92207,12,2,1,4.99913,174.991,4.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1
3,27,6624.45,13.42022,10,0,2,2.108436,172.4733,4.0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0
0,83,97763.56,11.02021,9,1,0,4.848049,149.9778,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0
1,74,26735.83,9.610448,10,1,3,14.06379,137.4872,4.0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
2,28,21837.62,12.5508,8,1,1,12.67943,220.1615,4.0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1
8,50,7585.29,9.074415,11,1,0,11.2075,184.9797,3.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0
2,80,44055.54,2.874643,16,1,0,7.837878,230.1051,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0
0,50,17442.95,6.80751,11,0,0,4.845811,222.65,3.0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0
5,81,24923.55,4.628556,16,1,1,3.852241,149.989,4.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0
3,21,92155.37,12.97945,5,2,0,11.55831,192.4404,3.0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1
4,55,13638.96,9.108418,18,1,0,5.389466,142.4526,2.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
0,64,14921.92,12.52668,12,1,1,10.93329,152.466,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
1,68,69293.12,12.84461,13,0,1,8.259716,255.1555,4.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0
0,47,3004.46,6.597598,14,0,0,3.157767,172.4555,3.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
2,50,59780.22,14.413,12,0,0,2.185047,159.9805,2.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0
3,42,47463.53,10.17097,12,1,0,4.612442,235.1591,4.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0
0,85,49295.81,11.05648,14,1,1,10.75614,117.472,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0
4,49,146951.6,7.831413,13,1,0,14.37481,172.4441,3.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0
0,83,23567.27,8.758616,13,0,2,5.447689,230.1051,4.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
2,87,32526.64,2.463144,14,1,1,12.29962,184.9853,3.0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1
4,65,9612.82,9.329583,7,0,0,12.57563,124.9781,4.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
4,76,15164.29,6.029026,14,0,1,7.606099,152.4884,3.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1
3,56,25315.36,9.909339,15,1,0,6.79324,190.1599,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1
2,60,56186.38,10.17293,11,4,0,4.753084,164.967,3.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0
1,45,48327.1,9.570126,8,1,0,21.0878,174.9768,4.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1
0,18,38793.75,11.31573,8,1,0,15.33274,232.6228,4.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0
2,32,58157.76,12.76234,13,1,1,11.47008,169.9447,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0
0,23,23706.3,7.834846,15,0,0,3.631024,112.4551,3.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
3,55,30493.16,11.09531,13,2,0,27.0293,220.1185,3.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0
2,20,37555.8,5.561109,11,3,0,13.21554,220.1149,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
0,67,24322.78,15.02079,8,3,0,15.97096,152.4742,4.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0
3,61,68284.56,6.101071,10,0,0,8.0239,157.4698,4.0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
3,76,54067.41,10.43971,15,1,0,5.448172,225.132,3.0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0
3,84,37185.6,12.98257,9,1,0,8.306218,164.9889,3.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0
1,24,56243.26,9.983208,16,2,0,3.600682,207.6386,2.0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0
2,55,22066.61,6.458755,14,2,0,4.459993,222.6654,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0
2,66,145163.1,8.044454,5,1,1,11.40421,159.9794,3.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1
4,25,27102.45,11.61411,15,0,1,12.86853,169.9671,3.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0
1,37,27803.88,11.33707,6,1,0,9.546909,204.9496,4.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0
3,65,34421.07,9.974199,16,3,0,4.424083,245.1612,4.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
3,73,43334.45,7.681019,12,1,0,1.462471,169.9447,4.0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
3,79,27777.59,6.327621,10,0,0,9.952476,182.49,4.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0
0,34,19366.57,14.11844,11,0,0,1.133367,212.6228,4.0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0
7,45,56067.63,10.12377,12,1,0,14.40435,137.4836,4.0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,34,29044.8,9.651896,14,0,0,4.300397,204.9797,4.0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0
3,39,105033.0,7.798421,12,0,0,8.36006,262.6106,2.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0
4,36,116453.0,10.45427,12,0,1,9.693608,129.9598,4.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
7,21,63171.36,12.77256,9,1,0,8.24734,162.4538,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
4,49,52931.37,11.35043,7,1,0,10.8754,152.4555,4.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0
3,86,35615.92,8.270725,14,1,1,6.067975,192.4885,4.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0
0,55,13002.99,11.39269,8,1,0,5.602813,139.9568,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
2,64,17542.52,6.726676,9,0,0,9.938487,194.9992,4.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0
1,76,71560.17,8.989551,12,2,0,13.96391,139.9512,3.0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,84,10457.56,9.818493,8,1,0,9.841833,210.138,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
1,18,47106.04,12.54048,16,0,0,5.129029,95.01949,4.0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
4,34,6402.95,7.580234,13,1,1,3.612294,149.9447,4.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
3,30,45142.5,13.1997,14,2,0,9.430096,159.9349,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0
4,39,38759.29,4.527242,15,1,1,6.699323,192.4567,3.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0
7,62,41195.08,14.83341,15,3,0,6.895966,127.4887,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
1,43,45989.68,12.09619,13,0,1,16.56847,255.1336,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0
0,55,62894.22,6.601125,11,1,0,16.71459,92.45514,4.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
8,36,56815.09,13.01529,10,3,1,16.48485,179.9476,3.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
4,21,66357.52,16.09553,13,0,0,2.458795,147.4564,4.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
0,77,89957.16,10.32418,12,0,0,6.6307,169.9447,4.0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0
8,52,20069.27,7.070888,16,0,1,11.52687,149.9776,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1
4,27,9856.89,10.80585,8,2,0,2.984004,137.4836,2.0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
4,41,14834.59,8.868239,8,1,1,4.646695,237.6549,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1
1,55,13210.96,8.733741,11,1,0,22.24529,137.4872,4.0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
4,70,18608.64,7.364011,8,1,0,14.89363,107.5286,4.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0
3,25,107174.6,13.28585,12,2,0,6.140643,137.4686,3.0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1,40,11923.86,6.889062,16,1,1,19.6274,137.4872,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
1,41,12005.02,7.580987,13,0,0,13.49323,127.4887,4.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
2,32,31540.93,9.653612,5,0,0,12.69289,114.9658,4.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2,27,60364.04,10.82253,11,2,1,18.58829,222.6362,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1
2,72,5092.67,8.059068,11,0,1,14.34935,187.656,3.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0
0,83,14973.52,8.226403,10,1,0,7.881289,174.9768,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1
1,61,9327.52,9.904595,14,2,0,4.63962,235.1417,4.0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0
2,33,33504.33,10.36695,16,2,0,10.76391,184.9647,4.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1,82,44312.5,11.00923,12,0,0,12.47148,147.4421,4.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
4,42,29125.59,13.03944,9,1,0,8.387102,174.9755,3.0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
0,49,34797.6,11.76312,9,1,1,12.89076,214.9663,3.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1
1,33,29268.79,6.146076,12,2,1,6.726078,147.4564,3.0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1,21,14468.95,9.92622,11,1,0,14.72164,95.01949,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
5,48,54794.23,2.747035,13,0,1,6.915354,227.4754,4.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0
3,82,45288.02,12.2307,9,0,2,12.23126,169.9671,3.0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0
2,72,22137.33,6.018375,16,0,0,11.26136,152.4798,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,18,32713.07,12.54931,13,0,0,9.448434,252.6378,4.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0
4,38,29090.38,12.76686,10,1,0,21.25517,182.4608,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
4,65,13925.38,11.32795,11,0,0,7.467093,219.9902,4.0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0
3,32,30454.69,6.407701,13,2,0,5.669803,107.482,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3,46,17549.51,6.838437,10,1,1,13.09678,139.9816,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
2,51,2439.79,5.754038,5,2,0,6.224413,149.9483,3.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
4,70,38731.74,12.99932,9,0,0,16.25655,127.4586,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1
3,45,19739.42,9.995799,12,1,0,10.74959,220.1185,4.0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0
1,22,17241.1,9.959938,13,2,1,16.42222,217.4725,3.0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0
1,64,36384.55,8.967992,13,2,0,5.585075,195.0062,3.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1
5,54,8168.76,6.991807,15,1,0,3.583025,159.9349,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
1,89,122915.6,8.472212,13,0,0,10.48284,230.1051,4.0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0
3,73,79117.6,11.14249,15,1,0,2.457741,92.45514,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,29,36415.41,5.620259,13,0,0,5.006746,164.9647,4.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0
0,20,6528.33,5.902462,17,1,0,17.53363,199.9902,3.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1
0,67,47375.49,11.62995,12,2,1,11.9781,245.175,3.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0
1,44,26040.67,12.19992,9,1,0,21.06329,127.4958,3.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,24,29604.72,10.56558,12,1,2,9.453234,182.4538,5.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
1,88,29321.73,9.702895,11,1,2,3.109148,194.9699,4.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0
9,80,6548.73,8.870546,13,3,1,16.93921,167.4564,3.0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
4,44,13029.09,4.575379,9,1,0,10.16511,174.9581,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
3,18,9443.65,12.964,8,0,0,2.598272,127.4601,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,30,39940.05,10.06356,10,1,1,1.717806,147.4564,4.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1,78,34293.99,8.327232,15,1,0,2.224742,177.4876,4.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0
8,60,20537.04,10.19137,12,1,1,10.7668,204.9797,4.0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1
0,56,98436.93,11.2239,8,1,0,4.847252,219.9902,2.0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0
4,31,34512.65,20.30462,19,1,1,11.16076,124.9607,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,77,23241.01,12.80332,9,0,1,1.200249,194.9663,2.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
2,30,28600.78,11.67122,12,2,0,21.53238,204.9634,4.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0
2,73,65905.54,12.21062,14,0,0,5.656086,152.5022,4.0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0
3,49,24271.95,7.262788,14,0,1,8.840599,194.9744,4.0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0
